O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
49-3052.00,Motorcycle Mechanics,Interest,1.B.1.c,Artistic,Occupational Interests,1.18
49-3052.00,Motorcycle Mechanics,Interest,1.B.1.d,Social,Occupational Interests,1.44
49-3052.00,Motorcycle Mechanics,Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-3052.00,Motorcycle Mechanics,Interest,1.B.1.f,Conventional,Occupational Interests,3.58
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Interest,1.B.1.b,Investigative,Occupational Interests,2.68
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Interest,1.B.1.d,Social,Occupational Interests,1.08
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Interest,1.B.1.e,Enterprising,Occupational Interests,1.24
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Interest,1.B.1.f,Conventional,Occupational Interests,4.18
49-3091.00,Bicycle Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-3091.00,Bicycle Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,1.76
49-3091.00,Bicycle Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1.15
49-3091.00,Bicycle Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.74
49-3091.00,Bicycle Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.85
49-3091.00,Bicycle Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,3.61
49-3092.00,Recreational Vehicle Service Technicians,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-3092.00,Recreational Vehicle Service Technicians,Interest,1.B.1.b,Investigative,Occupational Interests,2.61
49-3092.00,Recreational Vehicle Service Technicians,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-3092.00,Recreational Vehicle Service Technicians,Interest,1.B.1.d,Social,Occupational Interests,1.62
49-3092.00,Recreational Vehicle Service Technicians,Interest,1.B.1.e,Enterprising,Occupational Interests,1.28
49-3092.00,Recreational Vehicle Service Technicians,Interest,1.B.1.f,Conventional,Occupational Interests,4.01
49-3093.00,Tire Repairers and Changers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-3093.00,Tire Repairers and Changers,Interest,1.B.1.b,Investigative,Occupational Interests,1.76
49-3093.00,Tire Repairers and Changers,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-3093.00,Tire Repairers and Changers,Interest,1.B.1.d,Social,Occupational Interests,1.76
49-3093.00,Tire Repairers and Changers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.57
49-3093.00,Tire Repairers and Changers,Interest,1.B.1.f,Conventional,Occupational Interests,3.43
49-9011.00,Mechanical Door Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,6.88
49-9011.00,Mechanical Door Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,1.75
49-9011.00,Mechanical Door Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9011.00,Mechanical Door Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.49
49-9011.00,Mechanical Door Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-9011.00,Mechanical Door Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,3.83
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",Interest,1.B.1.b,Investigative,Occupational Interests,2.85
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",Interest,1.B.1.d,Social,Occupational Interests,1.19
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",Interest,1.B.1.f,Conventional,Occupational Interests,4.75
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Interest,1.B.1.a,Realistic,Occupational Interests,6.92
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Interest,1.B.1.b,Investigative,Occupational Interests,2.74
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Interest,1.B.1.d,Social,Occupational Interests,1.5
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Interest,1.B.1.e,Enterprising,Occupational Interests,1.35
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Interest,1.B.1.f,Conventional,Occupational Interests,4.48
49-9031.00,Home Appliance Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9031.00,Home Appliance Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,2.12
49-9031.00,Home Appliance Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9031.00,Home Appliance Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.65
49-9031.00,Home Appliance Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.48
49-9031.00,Home Appliance Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,5
49-9041.00,Industrial Machinery Mechanics,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9041.00,Industrial Machinery Mechanics,Interest,1.B.1.b,Investigative,Occupational Interests,2.98
49-9041.00,Industrial Machinery Mechanics,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9041.00,Industrial Machinery Mechanics,Interest,1.B.1.d,Social,Occupational Interests,1
49-9041.00,Industrial Machinery Mechanics,Interest,1.B.1.e,Enterprising,Occupational Interests,1.16
49-9041.00,Industrial Machinery Mechanics,Interest,1.B.1.f,Conventional,Occupational Interests,4.38
49-9043.00,"Maintenance Workers, Machinery",Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9043.00,"Maintenance Workers, Machinery",Interest,1.B.1.b,Investigative,Occupational Interests,2.15
49-9043.00,"Maintenance Workers, Machinery",Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9043.00,"Maintenance Workers, Machinery",Interest,1.B.1.d,Social,Occupational Interests,1
49-9043.00,"Maintenance Workers, Machinery",Interest,1.B.1.e,Enterprising,Occupational Interests,1.2
49-9043.00,"Maintenance Workers, Machinery",Interest,1.B.1.f,Conventional,Occupational Interests,4.48
49-9044.00,Millwrights,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9044.00,Millwrights,Interest,1.B.1.b,Investigative,Occupational Interests,2.53
49-9044.00,Millwrights,Interest,1.B.1.c,Artistic,Occupational Interests,1.84
49-9044.00,Millwrights,Interest,1.B.1.d,Social,Occupational Interests,1
49-9044.00,Millwrights,Interest,1.B.1.e,Enterprising,Occupational Interests,1.09
49-9044.00,Millwrights,Interest,1.B.1.f,Conventional,Occupational Interests,3.59
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Interest,1.B.1.b,Investigative,Occupational Interests,2.2
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Interest,1.B.1.c,Artistic,Occupational Interests,1.31
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Interest,1.B.1.d,Social,Occupational Interests,1.02
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Interest,1.B.1.f,Conventional,Occupational Interests,3.55
49-9051.00,Electrical Power-Line Installers and Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9051.00,Electrical Power-Line Installers and Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,2.63
49-9051.00,Electrical Power-Line Installers and Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9051.00,Electrical Power-Line Installers and Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.19
49-9051.00,Electrical Power-Line Installers and Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.72
49-9051.00,Electrical Power-Line Installers and Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,3.67
49-9052.00,Telecommunications Line Installers and Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,6.42
49-9052.00,Telecommunications Line Installers and Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,2.42
49-9052.00,Telecommunications Line Installers and Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9052.00,Telecommunications Line Installers and Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.6
49-9052.00,Telecommunications Line Installers and Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,2.11
49-9052.00,Telecommunications Line Installers and Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,4.16
49-9061.00,Camera and Photographic Equipment Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9061.00,Camera and Photographic Equipment Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,2.67
49-9061.00,Camera and Photographic Equipment Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1.97
49-9061.00,Camera and Photographic Equipment Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.2
49-9061.00,Camera and Photographic Equipment Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-9061.00,Camera and Photographic Equipment Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,4.58
49-9062.00,Medical Equipment Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9062.00,Medical Equipment Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,4.59
49-9062.00,Medical Equipment Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9062.00,Medical Equipment Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.81
49-9062.00,Medical Equipment Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-9062.00,Medical Equipment Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,5.2
49-9063.00,Musical Instrument Repairers and Tuners,Interest,1.B.1.a,Realistic,Occupational Interests,6.42
49-9063.00,Musical Instrument Repairers and Tuners,Interest,1.B.1.b,Investigative,Occupational Interests,2.59
49-9063.00,Musical Instrument Repairers and Tuners,Interest,1.B.1.c,Artistic,Occupational Interests,3.55
49-9063.00,Musical Instrument Repairers and Tuners,Interest,1.B.1.d,Social,Occupational Interests,1.66
49-9063.00,Musical Instrument Repairers and Tuners,Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-9063.00,Musical Instrument Repairers and Tuners,Interest,1.B.1.f,Conventional,Occupational Interests,3.38
49-9064.00,Watch and Clock Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,6.44
49-9064.00,Watch and Clock Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,1.97
49-9064.00,Watch and Clock Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1.23
49-9064.00,Watch and Clock Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.47
49-9064.00,Watch and Clock Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.3
49-9064.00,Watch and Clock Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,4.62
49-9071.00,"Maintenance and Repair Workers, General",Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9071.00,"Maintenance and Repair Workers, General",Interest,1.B.1.b,Investigative,Occupational Interests,2.51
49-9071.00,"Maintenance and Repair Workers, General",Interest,1.B.1.c,Artistic,Occupational Interests,1.21
49-9071.00,"Maintenance and Repair Workers, General",Interest,1.B.1.d,Social,Occupational Interests,1.78
49-9071.00,"Maintenance and Repair Workers, General",Interest,1.B.1.e,Enterprising,Occupational Interests,1.53
49-9071.00,"Maintenance and Repair Workers, General",Interest,1.B.1.f,Conventional,Occupational Interests,4.16
49-9081.00,Wind Turbine Service Technicians,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9081.00,Wind Turbine Service Technicians,Interest,1.B.1.b,Investigative,Occupational Interests,3.57
49-9081.00,Wind Turbine Service Technicians,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9081.00,Wind Turbine Service Technicians,Interest,1.B.1.d,Social,Occupational Interests,1.61
49-9081.00,Wind Turbine Service Technicians,Interest,1.B.1.e,Enterprising,Occupational Interests,1.78
49-9081.00,Wind Turbine Service Technicians,Interest,1.B.1.f,Conventional,Occupational Interests,4.3
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Interest,1.B.1.a,Realistic,Occupational Interests,6.08
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Interest,1.B.1.b,Investigative,Occupational Interests,1.8
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Interest,1.B.1.d,Social,Occupational Interests,1.23
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Interest,1.B.1.e,Enterprising,Occupational Interests,1.89
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",Interest,1.B.1.f,Conventional,Occupational Interests,5.71
49-9092.00,Commercial Divers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9092.00,Commercial Divers,Interest,1.B.1.b,Investigative,Occupational Interests,3.6
49-9092.00,Commercial Divers,Interest,1.B.1.c,Artistic,Occupational Interests,1.35
49-9092.00,Commercial Divers,Interest,1.B.1.d,Social,Occupational Interests,1.1
49-9092.00,Commercial Divers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.66
49-9092.00,Commercial Divers,Interest,1.B.1.f,Conventional,Occupational Interests,3.1
49-9094.00,Locksmiths and Safe Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,6.09
49-9094.00,Locksmiths and Safe Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,2.18
49-9094.00,Locksmiths and Safe Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1.08
49-9094.00,Locksmiths and Safe Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.57
49-9094.00,Locksmiths and Safe Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.34
49-9094.00,Locksmiths and Safe Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,4.69
49-9095.00,Manufactured Building and Mobile Home Installers,Interest,1.B.1.a,Realistic,Occupational Interests,6.83
49-9095.00,Manufactured Building and Mobile Home Installers,Interest,1.B.1.b,Investigative,Occupational Interests,1.9
49-9095.00,Manufactured Building and Mobile Home Installers,Interest,1.B.1.c,Artistic,Occupational Interests,1.52
49-9095.00,Manufactured Building and Mobile Home Installers,Interest,1.B.1.d,Social,Occupational Interests,1.71
49-9095.00,Manufactured Building and Mobile Home Installers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.17
49-9095.00,Manufactured Building and Mobile Home Installers,Interest,1.B.1.f,Conventional,Occupational Interests,3.9
49-9096.00,Riggers,Interest,1.B.1.a,Realistic,Occupational Interests,7
49-9096.00,Riggers,Interest,1.B.1.b,Investigative,Occupational Interests,2.39
49-9096.00,Riggers,Interest,1.B.1.c,Artistic,Occupational Interests,1.36
49-9096.00,Riggers,Interest,1.B.1.d,Social,Occupational Interests,1
49-9096.00,Riggers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.87
49-9096.00,Riggers,Interest,1.B.1.f,Conventional,Occupational Interests,3.7
49-9097.00,Signal and Track Switch Repairers,Interest,1.B.1.a,Realistic,Occupational Interests,6.46
49-9097.00,Signal and Track Switch Repairers,Interest,1.B.1.b,Investigative,Occupational Interests,2.67
49-9097.00,Signal and Track Switch Repairers,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9097.00,Signal and Track Switch Repairers,Interest,1.B.1.d,Social,Occupational Interests,1.17
49-9097.00,Signal and Track Switch Repairers,Interest,1.B.1.e,Enterprising,Occupational Interests,1
49-9097.00,Signal and Track Switch Repairers,Interest,1.B.1.f,Conventional,Occupational Interests,4.54
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Interest,1.B.1.a,Realistic,Occupational Interests,6.99
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Interest,1.B.1.b,Investigative,Occupational Interests,1.96
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Interest,1.B.1.c,Artistic,Occupational Interests,1.1
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Interest,1.B.1.d,Social,Occupational Interests,1.81
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Interest,1.B.1.e,Enterprising,Occupational Interests,1.63
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",Interest,1.B.1.f,Conventional,Occupational Interests,4.03
49-9099.01,Geothermal Technicians,Interest,1.B.1.a,Realistic,Occupational Interests,6.38
49-9099.01,Geothermal Technicians,Interest,1.B.1.b,Investigative,Occupational Interests,3.44
49-9099.01,Geothermal Technicians,Interest,1.B.1.c,Artistic,Occupational Interests,1
49-9099.01,Geothermal Technicians,Interest,1.B.1.d,Social,Occupational Interests,1.68
49-9099.01,Geothermal Technicians,Interest,1.B.1.e,Enterprising,Occupational Interests,1.78
49-9099.01,Geothermal Technicians,Interest,1.B.1.f,Conventional,Occupational Interests,4.99
51-1011.00,First-Line Supervisors of Production and Operating Workers,Interest,1.B.1.a,Realistic,Occupational Interests,4.33
51-1011.00,First-Line Supervisors of Production and Operating Workers,Interest,1.B.1.b,Investigative,Occupational Interests,1.52
51-1011.00,First-Line Supervisors of Production and Operating Workers,Interest,1.B.1.c,Artistic,Occupational Interests,1
51-1011.00,First-Line Supervisors of Production and Operating Workers,Interest,1.B.1.d,Social,Occupational Interests,2.87
51-1011.00,First-Line Supervisors of Production and Operating Workers,Interest,1.B.1.e,Enterprising,Occupational Interests,6.17
51-1011.00,First-Line Supervisors of Production and Operating Workers,Interest,1.B.1.f,Conventional,Occupational Interests,5.34
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Interest,1.B.1.a,Realistic,Occupational Interests,7
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Interest,1.B.1.b,Investigative,Occupational Interests,2.65
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Interest,1.B.1.c,Artistic,Occupational Interests,1.74
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Interest,1.B.1.d,Social,Occupational Interests,1
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Interest,1.B.1.e,Enterprising,Occupational Interests,1.35
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Interest,1.B.1.f,Conventional,Occupational Interests,3.75
51-2021.00,"Coil Winders, Tapers, and Finishers",Interest,1.B.1.a,Realistic,Occupational Interests,6.54
51-2021.00,"Coil Winders, Tapers, and Finishers",Interest,1.B.1.b,Investigative,Occupational Interests,2.28
51-2021.00,"Coil Winders, Tapers, and Finishers",Interest,1.B.1.c,Artistic,Occupational Interests,1
51-2021.00,"Coil Winders, Tapers, and Finishers",Interest,1.B.1.d,Social,Occupational Interests,1.12
51-2021.00,"Coil Winders, Tapers, and Finishers",Interest,1.B.1.e,Enterprising,Occupational Interests,1.4
51-2021.00,"Coil Winders, Tapers, and Finishers",Interest,1.B.1.f,Conventional,Occupational Interests,4.17
51-2022.00,Electrical and Electronic Equipment Assemblers,Interest,1.B.1.a,Realistic,Occupational Interests,7
51-2022.00,Electrical and Electronic Equipment Assemblers,Interest,1.B.1.b,Investigative,Occupational Interests,3.33
51-2022.00,Electrical and Electronic Equipment Assemblers,Interest,1.B.1.c,Artistic,Occupational Interests,1.82
51-2022.00,Electrical and Electronic Equipment Assemblers,Interest,1.B.1.d,Social,Occupational Interests,1.24
51-2022.00,Electrical and Electronic Equipment Assemblers,Interest,1.B.1.e,Enterprising,Occupational Interests,1
51-2022.00,Electrical and Electronic Equipment Assemblers,Interest,1.B.1.f,Conventional,Occupational Interests,4.3
51-2023.00,Electromechanical Equipment Assemblers,Interest,1.B.1.a,Realistic,Occupational Interests,7
51-2023.00,Electromechanical Equipment Assemblers,Interest,1.B.1.b,Investigative,Occupational Interests,3.35
51-2023.00,Electromechanical Equipment Assemblers,Interest,1.B.1.c,Artistic,Occupational Interests,1.41
51-2023.00,Electromechanical Equipment Assemblers,Interest,1.B.1.d,Social,Occupational Interests,1.06
51-2023.00,Electromechanical Equipment Assemblers,Interest,1.B.1.e,Enterprising,Occupational Interests,1
51-2023.00,Electromechanical Equipment Assemblers,Interest,1.B.1.f,Conventional,Occupational Interests,4.98
51-2031.00,Engine and Other Machine Assemblers,Interest,1.B.1.a,Realistic,Occupational Interests,7
51-2031.00,Engine and Other Machine Assemblers,Interest,1.B.1.b,Investigative,Occupational Interests,2.85
51-2031.00,Engine and Other Machine Assemblers,Interest,1.B.1.c,Artistic,Occupational Interests,1.27
51-2031.00,Engine and Other Machine Assemblers,Interest,1.B.1.d,Social,Occupational Interests,1
51-2031.00,Engine and Other Machine Assemblers,Interest,1.B.1.e,Enterprising,Occupational Interests,1.06
51-2031.00,Engine and Other Machine Assemblers,Interest,1.B.1.f,Conventional,Occupational Interests,4.47
51-2041.00,Structural Metal Fabricators and Fitters,Interest,1.B.1.a,Realistic,Occupational Interests,7
51-2041.00,Structural Metal Fabricators and Fitters,Interest,1.B.1.b,Investigative,Occupational Interests,2.66
51-2041.00,Structural Metal Fabricators and Fitters,Interest,1.B.1.c,Artistic,Occupational Interests,1.64
51-2041.00,Structural Metal Fabricators and Fitters,Interest,1.B.1.d,Social,Occupational Interests,1
51-2041.00,Structural Metal Fabricators and Fitters,Interest,1.B.1.e,Enterprising,Occupational Interests,1.06
51-2041.00,Structural Metal Fabricators and Fitters,Interest,1.B.1.f,Conventional,Occupational Interests,3.81
51-2051.00,Fiberglass Laminators and Fabricators,Interest,1.B.1.a,Realistic,Occupational Interests,6.74
51-2051.00,Fiberglass Laminators and Fabricators,Interest,1.B.1.b,Investigative,Occupational Interests,2.03
51-2051.00,Fiberglass Laminators and Fabricators,Interest,1.B.1.c,Artistic,Occupational Interests,2.22
51-2051.00,Fiberglass Laminators and Fabricators,Interest,1.B.1.d,Social,Occupational Interests,1
51-2051.00,Fiberglass Laminators and Fabricators,Interest,1.B.1.e,Enterprising,Occupational Interests,1.15
51-2051.00,Fiberglass Laminators and Fabricators,Interest,1.B.1.f,Conventional,Occupational Interests,3.49
51-2061.00,Timing Device Assemblers and Adjusters,Interest,1.B.1.a,Realistic,Occupational Interests,6.74
51-2061.00,Timing Device Assemblers and Adjusters,Interest,1.B.1.b,Investigative,Occupational Interests,2.12
51-2061.00,Timing Device Assemblers and Adjusters,Interest,1.B.1.c,Artistic,Occupational Interests,1.19
51-2061.00,Timing Device Assemblers and Adjusters,Interest,1.B.1.d,Social,Occupational Interests,1
51-2061.00,Timing Device Assemblers and Adjusters,Interest,1.B.1.e,Enterprising,Occupational Interests,1.14
51-2061.00,Timing Device Assemblers and Adjusters,Interest,1.B.1.f,Conventional,Occupational Interests,4.61
51-2092.00,Team Assemblers,Interest,1.B.1.a,Realistic,Occupational Interests,5.36
51-2092.00,Team Assemblers,Interest,1.B.1.b,Investigative,Occupational Interests,1.41
51-2092.00,Team Assemblers,Interest,1.B.1.c,Artistic,Occupational Interests,1.6
51-2092.00,Team Assemblers,Interest,1.B.1.d,Social,Occupational Interests,2.4
51-2092.00,Team Assemblers,Interest,1.B.1.e,Enterprising,Occupational Interests,3.9
51-2092.00,Team Assemblers,Interest,1.B.1.f,Conventional,Occupational Interests,4.64
51-3011.00,Bakers,Interest,1.B.1.a,Realistic,Occupational Interests,6.37
51-3011.00,Bakers,Interest,1.B.1.b,Investigative,Occupational Interests,1.67
51-3011.00,Bakers,Interest,1.B.1.c,Artistic,Occupational Interests,2.23
51-3011.00,Bakers,Interest,1.B.1.d,Social,Occupational Interests,1.75
51-3011.00,Bakers,Interest,1.B.1.e,Enterprising,Occupational Interests,2.1
51-3011.00,Bakers,Interest,1.B.1.f,Conventional,Occupational Interests,4.42
51-3021.00,Butchers and Meat Cutters,Interest,1.B.1.a,Realistic,Occupational Interests,6.3
51-3021.00,Butchers and Meat Cutters,Interest,1.B.1.b,Investigative,Occupational Interests,1.44
51-3021.00,Butchers and Meat Cutters,Interest,1.B.1.c,Artistic,Occupational Interests,1.77
51-3021.00,Butchers and Meat Cutters,Interest,1.B.1.d,Social,Occupational Interests,1.84
51-3021.00,Butchers and Meat Cutters,Interest,1.B.1.e,Enterprising,Occupational Interests,2.76
51-3021.00,Butchers and Meat Cutters,Interest,1.B.1.f,Conventional,Occupational Interests,3.82
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Interest,1.B.1.a,Realistic,Occupational Interests,7
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Interest,1.B.1.b,Investigative,Occupational Interests,1.84
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Interest,1.B.1.c,Artistic,Occupational Interests,1
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Interest,1.B.1.d,Social,Occupational Interests,1.34
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Interest,1.B.1.e,Enterprising,Occupational Interests,1.45
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Interest,1.B.1.f,Conventional,Occupational Interests,4.03
51-3023.00,Slaughterers and Meat Packers,Interest,1.B.1.a,Realistic,Occupational Interests,6.58
51-3023.00,Slaughterers and Meat Packers,Interest,1.B.1.b,Investigative,Occupational Interests,2.22
51-3023.00,Slaughterers and Meat Packers,Interest,1.B.1.c,Artistic,Occupational Interests,1.39
51-3023.00,Slaughterers and Meat Packers,Interest,1.B.1.d,Social,Occupational Interests,1.71
51-3023.00,Slaughterers and Meat Packers,Interest,1.B.1.e,Enterprising,Occupational Interests,2.12
51-3023.00,Slaughterers and Meat Packers,Interest,1.B.1.f,Conventional,Occupational Interests,3.53
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Interest,1.B.1.a,Realistic,Occupational Interests,6.84
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Interest,1.B.1.b,Investigative,Occupational Interests,1.59
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Interest,1.B.1.c,Artistic,Occupational Interests,1.1
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Interest,1.B.1.d,Social,Occupational Interests,1.27
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Interest,1.B.1.e,Enterprising,Occupational Interests,1.82
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Interest,1.B.1.f,Conventional,Occupational Interests,4.18
51-3092.00,Food Batchmakers,Interest,1.B.1.a,Realistic,Occupational Interests,6.02
51-3092.00,Food Batchmakers,Interest,1.B.1.b,Investigative,Occupational Interests,2.1
51-3092.00,Food Batchmakers,Interest,1.B.1.c,Artistic,Occupational Interests,2.03
51-3092.00,Food Batchmakers,Interest,1.B.1.d,Social,Occupational Interests,1.47
51-3092.00,Food Batchmakers,Interest,1.B.1.e,Enterprising,Occupational Interests,2.75
51-3092.00,Food Batchmakers,Interest,1.B.1.f,Conventional,Occupational Interests,4.45
51-3093.00,Food Cooking Machine Operators and Tenders,Interest,1.B.1.a,Realistic,Occupational Interests,7
